epoch,accuracy,loss,val_accuracy,val_loss
5,0.794506133,1547.041992,0.736281335,1685.442139
6,0.807411015,1532.413696,0.72072345,1705.676392
7,0.816645622,1520.700562,0.702637374,1730.213135
8,0.816286922,1511.629883,0.650852442,1757.040771
9,0.806757927,1504.671143,0.62743324,1783.954712
0,0.707859993,1133.121948,0.679118514,1519.440674
1,0.703632951,1140.081421,0.676196992,1524.951782
2,0.702176213,1139.420166,0.675980628,1524.213745
3,0.703885198,1132.219604,0.678307414,1518.231201
4,0.708435714,1120.110596,0.683048487,1508.544434
5,0.715476453,1104.924805,0.691733778,1496.890259
6,0.724577487,1088.441162,0.705212414,1484.924683
7,0.735697448,1072.170166,0.714820027,1474.025024
8,0.748501241,1057.213135,0.729837358,1465.190674
9,0.761456311,1044.233887,0.750321448,1458.98877
0,0.716254354,1096.878296,0.716708064,1538.227417
1,0.738090694,1089.156738,0.752449572,1534.670776
2,0.770159245,1079.325317,0.779677331,1534.147705
3,0.796413839,1067.82251,0.788115799,1536.634521
4,0.811239302,1055.253662,0.794342041,1541.923462
5,0.822731555,1042.304321,0.794449866,1549.649292
6,0.835573316,1029.642334,0.789399564,1559.344604
7,0.848086894,1017.84729,0.783471704,1570.461304
8,0.85513711,1007.362671,0.775537133,1582.433472
9,0.860369861,998.4802856,0.766798913,1594.672974
0,0.764294446,1692.686279,0.770960808,1526.621826
1,0.760877132,1693.384033,0.767673075,1533.099487
2,0.757546663,1694.508545,0.765973568,1537.375
3,0.754930258,1695.686768,0.766106486,1539.270508
4,0.753957808,1696.536743,0.767686605,1538.765259
5,0.754404724,1696.700195,0.770532906,1535.982666
6,0.756375432,1695.901367,0.774179399,1531.182495
7,0.759695768,1693.983032,0.778559029,1524.727783
8,0.764169633,1690.913818,0.783481836,1517.057251
9,0.769523084,1686.783203,0.789446354,1508.656738
0,0.657495797,1257.558105,0.779232442,1777.979492
1,0.661654353,1247.33667,0.784627259,1767.618408
2,0.668775082,1233.830322,0.792208552,1757.237549
3,0.680851936,1218.510498,0.800518811,1748.178467
4,0.697481275,1202.77478,0.806420207,1741.4646
5,0.711132824,1187.803955,0.80586952,1737.757813
6,0.721442342,1174.496582,0.794372559,1737.30835
7,0.724862993,1163.408203,0.774085164,1739.964111
8,0.738987923,1154.774414,0.750909448,1745.263672
9,0.757004142,1148.556885,0.736155868,1752.50415
0,0.715085149,1369.82019,0.724531412,1513.30603
1,0.70834285,1375.547974,0.719298661,1519.617554
2,0.70441556,1379.779907,0.71573621,1523.723999
3,0.702393949,1382.132324,0.714158773,1525.302246
4,0.702349186,1382.468262,0.71428293,1524.398926
5,0.703835726,1380.865112,0.715791166,1521.338379
6,0.707110584,1377.564331,0.718558729,1516.629517
7,0.712116182,1372.906006,0.722191036,1510.859375
8,0.718712032,1367.284546,0.726481795,1504.622192
9,0.726214588,1361.105225,0.731464982,1498.456909
0,0.661950707,1122.056396,0.717281759,1765.569092
1,0.66923219,1113.808472,0.726907015,1759.555908
2,0.679047287,1103.216187,0.737741411,1756.299072
3,0.704903841,1091.471924,0.748266578,1756.478882
4,0.729319274,1079.707153,0.746457934,1760.44165
5,0.756907821,1068.838623,0.739076078,1768.111694
6,0.777610958,1059.51123,0.722633183,1779.000366
7,0.798383236,1052.055786,0.704296172,1792.302734
8,0.806795955,1046.496216,0.683111548,1806.964111
9,0.807791471,1042.607544,0.668168128,1821.813232
0,0.701348901,1308.883667,0.733840585,1155.588135
1,0.696429431,1315.335571,0.732756197,1158.962036
2,0.694148779,1318.134155,0.734895825,1159.040405
3,0.69440645,1317.120605,0.739845812,1156.13623
4,0.697568059,1312.632446,0.747491479,1150.986572
5,0.704461694,1305.372437,0.757295728,1144.552002
6,0.711835384,1296.251343,0.770667851,1137.828003
7,0.720377624,1286.216187,0.787322998,1131.687744
8,0.732314706,1276.121826,0.79685533,1126.781128
9,0.747205257,1266.645996,0.803314209,1123.518799
0,0.765155017,1807.101318,0.795801461,1956.920654
1,0.771661401,1798.758179,0.796270728,1954.794678
2,0.775480807,1790.792725,0.792906344,1954.227905
3,0.77639091,1783.529541,0.785954475,1955.092407
4,0.770703793,1777.064819,0.778615296,1957.092041
5,0.768060982,1771.398804,0.772237837,1959.834229
6,0.764393449,1766.241455,0.766908765,1962.873291
7,0.760905623,1761.206421,0.762996435,1965.783936
8,0.75707531,1756.053101,0.760765254,1968.236572
9,0.7543118,1750.571045,0.759471953,1970.020508
0,0.685758471,1362.435303,0.725016952,1559.341187
1,0.683446586,1364.743896,0.726010442,1557.720947
2,0.683807373,1364.244629,0.728382707,1554.551025
3,0.68678993,1361.21228,0.732364893,1550.255371
4,0.692329943,1356.082642,0.738103569,1545.337524
5,0.699598551,1349.38269,0.745502412,1540.301392
6,0.707820654,1341.66333,0.753753662,1535.606934
7,0.716267884,1333.43457,0.760333955,1531.609009
8,0.724808753,1325.136963,0.765903711,1528.535278
9,0.733715832,1317.115479,0.767457426,1526.505249
0,0.742233634,1923.43042,0.817561865,1245.762207
1,0.745072424,1914.921143,0.818751335,1246.430176
2,0.74928385,1905.833984,0.815846741,1248.38208
3,0.75656873,1896.527588,0.812550843,1251.532959
4,0.763787866,1887.250366,0.808882654,1255.735107
5,0.771508813,1878.159912,0.80428195,1260.793823
6,0.784180343,1869.339233,0.800189912,1266.507568
7,0.792251945,1860.821899,0.796993017,1272.670532
8,0.795275211,1852.608154,0.794335961,1279.093018
9,0.797442615,1844.678101,0.791895866,1285.609741
0,0.78163451,1384.055176,0.706574857,1772.977783
1,0.779234469,1386.919434,0.704455554,1775.4375
2,0.777433276,1388.150635,0.702605546,1775.939697
3,0.776052535,1387.781616,0.701084375,1774.676025
4,0.775231242,1385.937622,0.699938953,1771.999268
5,0.77477622,1382.809448,0.699223518,1768.349854
6,0.77473551,1378.623169,0.698927164,1764.186768
7,0.775202096,1373.615112,0.699034989,1759.939453
8,0.776169181,1368.018433,0.699797213,1755.968018
9,0.777597368,1362.049316,0.701533318,1752.559204
0,0.761768281,1782.916016,0.766410291,1347.159424
1,0.762919128,1779.091431,0.770678699,1342.346802
2,0.764669478,1772.352295,0.775619149,1337.577026
3,0.767073572,1763.682861,0.780501306,1333.487549
4,0.76995033,1754.141357,0.786284029,1330.618652
5,0.774540186,1744.676514,0.793928385,1329.298096
6,0.785862923,1736.002563,0.79861927,1329.599854
7,0.800421119,1728.543213,0.797125936,1331.338867
8,0.805268705,1722.43335,0.789215744,1334.149658
9,0.808103442,1717.56665,0.782623947,1337.547729
0,0.779510498,1066.88623,0.803133845,1612.32373
1,0.780604362,1069.378784,0.80083549,1611.213379
2,0.781700969,1069.491455,0.800023735,1608.757324
3,0.782849789,1067.300659,0.800169528,1605.462036
4,0.784052849,1063.153687,0.80093044,1602.059082
5,0.785393596,1057.561523,0.802353263,1599.37207
6,0.786997497,1051.110718,0.804555953,1598.158203
7,0.788603365,1044.366211,0.808070183,1599.00293
8,0.790346265,1037.813232,0.812349439,1602.235718
9,0.792283118,1031.812988,0.815365911,1607.884521
0,0.801324487,1446.075317,0.743574381,1603.860718
1,0.803474247,1443.172119,0.746109366,1610.227783
2,0.805721045,1440.054565,0.747598588,1616.766968
3,0.808293343,1436.768555,0.747641325,1623.095825
4,0.810902238,1433.316772,0.746223271,1628.866333
5,0.813382268,1429.675415,0.743624568,1633.796753
6,0.819188118,1425.813721,0.739899337,1637.693359
7,0.830804467,1421.710938,0.734434009,1640.453125
8,0.840067565,1417.371582,0.727690279,1642.06604
9,0.844152153,1412.825928,0.719792366,1642.5979
0,0.860078275,1358.144409,0.793047428,1666.710205
1,0.860289156,1352.82312,0.793195963,1666.252197
2,0.861188412,1346.284424,0.79389447,1665.454346
3,0.862674952,1338.739624,0.794932067,1664.446899
4,0.864583313,1330.394409,0.796015739,1663.36499
5,0.866769731,1321.44104,0.797176123,1662.34082
6,0.868887007,1312.059204,0.797831893,1661.491455
7,0.870947242,1302.411743,0.798377812,1660.910889
8,0.872987866,1292.650146,0.79870671,1660.674194
9,0.874824345,1282.89502,0.798498511,1660.830322
0,0.813075781,1166.112183,0.78822428,1540.856812
1,0.81305474,1164.651245,0.7874403,1538.451416
2,0.814123511,1162.085815,0.786346436,1536.025024
3,0.816106498,1158.697266,0.784772396,1533.728149
4,0.818718791,1154.784424,0.782923043,1531.705566
5,0.821908891,1150.61731,0.7807163,1530.07251
6,0.825236022,1146.416016,0.778127015,1528.904297
7,0.828545451,1142.33606,0.775442839,1528.232422
8,0.831922054,1138.468628,0.772648811,1528.051758
9,0.835253239,1134.851563,0.769737422,1528.326782
0,0.838792562,810.8753662,0.703331828,1403.858398
1,0.834942639,811.598877,0.70243597,1405.783081
2,0.832998991,810.2633057,0.702303052,1408.044312
3,0.832291663,807.1018066,0.702828646,1410.696411
4,0.832640231,802.5006104,0.703928649,1413.86438
5,0.834232569,796.9210815,0.705451131,1417.685181
6,0.837242961,790.8466797,0.707500517,1422.258545
7,0.84157306,784.7178955,0.710160971,1427.604736
8,0.846657991,778.890625,0.712904871,1433.639893
9,0.850797534,773.6124268,0.716201425,1440.177124
0,0.793389201,1584.099365,0.806121171,1391.579834
1,0.792142034,1584.422607,0.80551213,1395.115845
2,0.791337073,1584.221558,0.805177808,1397.391968
3,0.790974915,1583.309692,0.805150688,1398.335571
4,0.791120052,1581.588501,0.805626094,1397.994019
5,0.791783333,1579.058716,0.806371391,1396.515381
6,0.792883277,1575.805786,0.807361543,1394.11731
7,0.794300675,1571.976196,0.80847168,1391.053345
8,0.796001494,1567.747925,0.809660494,1387.582886
9,0.797951281,1563.30957,0.810780823,1383.944824
0,0.833792448,1167.727661,0.778386772,1494.891724
1,0.834405541,1165.632813,0.779385686,1492.957642
2,0.834914148,1163.281372,0.779764116,1491.454468
3,0.834528923,1160.791016,0.779672563,1490.416992
4,0.832988799,1158.244995,0.779302955,1489.843018
5,0.832674146,1155.685791,0.779170036,1489.699097
6,0.832558215,1153.121826,0.778982222,1489.924316
7,0.831910551,1150.53894,0.778744161,1490.44397
8,0.830728471,1147.915405,0.778586805,1491.176514
9,0.828841805,1145.227661,0.778267443,1492.044067
0,0.6785658,1971.35376,0.828335226,1211.557861
1,0.68039006,1967.953491,0.827440023,1212.155762
2,0.683492005,1963.488525,0.826298714,1212.929565
3,0.687802434,1958.213501,0.825082064,1213.961548
4,0.692795157,1952.378662,0.823642969,1215.316895
5,0.698079407,1946.206787,0.821754992,1217.020264
6,0.703527808,1939.88147,0.816378474,1219.067139
7,0.708794475,1933.5354,0.811115861,1221.414917
8,0.713503003,1927.24707,0.805050313,1223.99646
9,0.717372656,1921.061768,0.79804486,1226.735107
0,0.851810038,1349.519531,0.769211829,1552.472778
1,0.851696074,1349.727295,0.77126193,1551.134033
2,0.852499068,1347.055908,0.774265528,1549.069214
3,0.854068339,1342.056641,0.777855754,1546.814453
4,0.855990946,1335.424561,0.780902803,1544.932251
5,0.85800916,1327.893555,0.782828093,1543.917358
6,0.859734416,1320.136963,0.779082596,1544.120117
7,0.861116529,1312.702881,0.771746159,1545.718262
8,0.861931026,1305.971069,0.752623856,1548.693237
9,0.862135172,1300.147705,0.738966227,1552.842163
0,0.804581702,1406.802124,0.747208655,1316.670654
1,0.800884306,1410.231445,0.741948128,1320.562256
2,0.798063815,1412.16687,0.740224898,1322.827759
3,0.796461344,1412.393433,0.740843356,1323.193359
4,0.796357572,1410.886841,0.744425476,1321.780151
5,0.797966838,1407.790771,0.753122985,1319.009399
6,0.800866723,1403.38623,0.763972998,1315.477295
7,0.804524064,1398.034546,0.778141975,1311.834717
8,0.808610678,1392.13623,0.792919219,1308.686157
9,0.812794328,1386.084595,0.801115572,1306.515747
0,0.77178818,1910.196045,0.807799637,1297.158081
1,0.768135607,1907.529541,0.795477986,1296.35498
2,0.763892293,1903.87915,0.780102551,1296.069458
3,0.75985378,1899.473999,0.768931746,1296.182983
4,0.756546378,1894.542603,0.760578752,1296.604004
5,0.754291475,1889.283447,0.754652917,1297.256958
6,0.75266248,1883.849365,0.750559509,1298.082764
7,0.751733422,1878.340088,0.748288274,1299.030518
8,0.751243055,1872.81665,0.747724771,1300.062866
9,0.751436353,1867.301392,0.748691797,1301.155518
0,0.82239449,1143.528564,0.752366126,1484.229126
1,0.821782112,1145.286621,0.752792001,1482.339355
2,0.821755648,1146.14978,0.753193498,1480.735596
3,0.822247982,1146.055786,0.753776014,1479.326172
4,0.823071957,1145.021729,0.754347086,1478.069092
5,0.824368596,1143.128296,0.754918098,1476.95813
6,0.825970471,1140.506226,0.755440295,1476.010986
7,0.827783227,1137.310913,0.755405009,1475.251099
8,0.829670548,1133.707031,0.754608154,1474.697754
9,0.831580937,1129.85083,0.753432214,1474.358521
0,0.713487387,1276.421387,0.785618067,1212.391846
1,0.714146614,1273.993408,0.787199557,1211.122437
2,0.716119409,1269.496826,0.790568709,1209.365967
3,0.719593644,1263.40918,0.795316577,1207.425659
4,0.725057662,1256.217407,0.801647961,1205.615112
5,0.731823027,1248.374268,0.809590638,1204.205322
6,0.739325643,1240.25769,0.816898584,1203.404663
7,0.748965144,1232.167847,0.818943262,1203.336914
8,0.764815271,1224.307495,0.815096021,1204.032227
9,0.778150082,1216.798828,0.807110608,1205.44812
0,0.852333605,1470.869751,0.832006812,1515.88269
1,0.853882492,1466.133545,0.795656323,1519.140991
2,0.853171766,1459.548218,0.771209061,1522.663574
3,0.851326525,1451.439453,0.765598536,1526.399536
4,0.84939301,1442.204102,0.761607528,1530.327393
5,0.848272026,1432.249023,0.75886637,1534.437134
6,0.84750092,1421.935791,0.757006168,1538.69873
7,0.847304285,1411.563599,0.755579948,1543.039063
8,0.847618282,1401.323486,0.754079163,1547.362793
9,0.84798789,1391.308472,0.752495646,1551.553955
0,0.783858895,1603.188843,0.711423039,1507.165161
1,0.784143746,1604.622437,0.709545195,1508.178833
2,0.785066724,1603.869263,0.708610713,1507.566895
3,0.786423743,1601.130859,0.708232284,1505.581421
4,0.788100183,1596.653687,0.708854854,1502.513672
5,0.78997463,1590.69812,0.711878777,1498.665649
6,0.79217869,1583.531982,0.719270825,1494.321045
7,0.794780135,1575.411621,0.733959258,1489.73645
8,0.797569454,1566.584351,0.748908818,1485.110229
9,0.799972177,1557.278076,0.754644096,1480.599609
0,0.837809265,1325.755859,0.758818209,1177.170166
1,0.833797872,1325.105835,0.762850642,1174.133911
2,0.83263886,1323.125732,0.767647982,1170.73291
3,0.834052205,1320.111084,0.772983134,1167.296387
4,0.837555587,1316.409424,0.778374553,1164.170288
5,0.842070162,1312.36499,0.782539904,1161.642578
6,0.846921802,1308.26001,0.786334932,1159.901123
7,0.851424158,1304.28479,0.789323568,1159.012085
8,0.855119467,1300.551636,0.789301872,1158.934692
9,0.858124435,1297.114502,0.785508871,1159.542725
0,0.762752295,851.3875122,0.780350745,1690.610107
1,0.754751921,850.1416016,0.779948592,1693.434326
2,0.747233748,848.1110229,0.779960811,1696.181885
3,0.742174625,845.2989502,0.780358195,1698.809814
4,0.739275455,841.7755737,0.781389713,1701.323975
5,0.738102913,837.6657104,0.782734513,1703.765991
6,0.738654256,833.1334229,0.78447336,1706.203491
7,0.741793513,828.357605,0.786240637,1708.707764
8,0.747678638,823.5158081,0.788190365,1711.344482
9,0.756061494,818.769104,0.789567709,1714.157837
0,0.82448256,1001.125854,0.800496399,1276.618164
1,0.823595524,999.3331299,0.802515328,1276.776978
2,0.823706031,996.47052,0.804637313,1276.720581
3,0.824831128,992.7391357,0.806599915,1276.513916
4,0.827031791,988.3477783,0.808300078,1276.249512
5,0.830100477,983.4897461,0.810059249,1276.032715
6,0.834426522,978.3380127,0.811869979,1275.964111
7,0.84001869,973.038208,0.813904464,1276.127075
8,0.846808553,967.7120972,0.815924048,1276.58728
9,0.855052352,962.4580078,0.818400085,1277.390503
0,0.781778276,1053.874268,0.77134198,1409.677979
1,0.785289824,1053.772339,0.771237493,1409.637451
2,0.795166671,1052.88562,0.770000517,1410.396606
3,0.806669772,1051.356567,0.768103004,1411.890381
4,0.809709311,1049.364746,0.766086817,1414.03894
5,0.810883939,1047.095459,0.764121473,1416.740723
6,0.811001241,1044.714966,0.76232028,1419.86084
7,0.809697151,1042.354126,0.760663509,1423.233398
8,0.808287919,1040.097046,0.758995235,1426.670776
9,0.806858301,1037.984253,0.75742799,1429.969482
0,0.793905973,1227.750366,0.76970011,1162.75415
1,0.791263819,1228.402832,0.768871367,1162.112183
2,0.789949536,1227.729492,0.768635392,1160.49585
3,0.789836287,1225.818115,0.769013107,1158.073853
4,0.791031897,1222.882813,0.769846618,1155.092896
5,0.794433594,1219.214966,0.770827889,1151.832764
6,0.805803061,1215.129395,0.772168636,1148.559326
7,0.815582275,1210.916138,0.773860693,1145.498657
8,0.818322778,1206.807739,0.775104463,1142.819214
9,0.820543766,1202.963257,0.776125789,1140.621094
0,0.696432173,1307.870483,0.798005521,1590.125854
1,0.69390595,1307.498047,0.798748076,1589.680908
2,0.690984428,1305.708984,0.79882133,1589.985962
3,0.687800407,1302.618164,0.79834187,1591.01123
4,0.684707284,1298.449829,0.797031641,1592.730591
5,0.682586014,1293.50647,0.794878483,1595.108887
6,0.68192476,1288.128784,0.792484522,1598.093018
7,0.684313953,1282.646729,0.789771199,1601.609863
8,0.694274902,1277.350342,0.787186027,1605.556274
9,0.714855969,1272.45166,0.785611272,1609.802979
0,0.828341365,1443.667358,0.720056832,1597.007324
1,0.826296687,1443.837524,0.720342338,1597.22168
2,0.824789762,1443.637085,0.721322954,1597.03894
3,0.824019372,1442.937988,0.722548425,1596.384155
4,0.823828101,1441.658203,0.723990858,1595.250122
5,0.824183464,1439.772949,0.725395381,1593.691528
6,0.825078666,1437.313354,0.726802588,1591.810303
7,0.82644248,1434.35144,0.728444397,1589.731079
8,0.828082979,1430.989624,0.730216444,1587.587524
9,0.829930961,1427.345703,0.732397437,1585.504395
0,0.862932682,1439.911377,0.827945292,1300.208252
1,0.864769161,1436.641968,0.828676343,1298.143311
2,0.866811812,1432.862549,0.828775346,1296.250122
3,0.868428528,1428.730347,0.828481734,1294.584351
4,0.86994493,1424.367676,0.827954769,1293.175049
5,0.871550858,1419.874512,0.827322066,1292.031616
6,0.873097718,1415.311035,0.826655388,1291.156128
7,0.874517798,1410.715088,0.826055884,1290.534302
8,0.875707328,1406.105469,0.826146781,1290.146973
9,0.876836479,1401.485107,0.825862646,1289.967651
0,0.803542733,1787.34021,0.784491658,1597.779907
1,0.801864982,1783.882446,0.782038033,1599.445679
2,0.80135566,1778.72876,0.779376209,1601.679199
3,0.801561117,1772.302368,0.776833117,1604.423584
4,0.802193224,1764.998779,0.774610758,1607.58374
5,0.803738058,1757.145142,0.772548437,1611.014893
6,0.805912971,1748.968384,0.770606816,1614.534912
7,0.808290601,1740.601318,0.769117594,1617.94043
8,0.811355948,1732.094482,0.767984331,1621.022217
9,0.814668119,1723.434326,0.767327189,1623.606934
0,0.704460323,1848.03418,0.755424678,1662.820313
1,0.704090714,1847.326416,0.759248853,1662.216187
2,0.703715026,1845.014038,0.76541543,1660.304321
3,0.703514278,1841.219482,0.773985445,1657.466187
4,0.703371882,1836.212158,0.783315003,1654.152954
5,0.703170419,1830.331665,0.791149914,1650.810791
6,0.703372538,1823.953857,0.797412813,1647.833984
7,0.70448947,1817.426514,0.800438762,1645.508545
8,0.706117749,1810.986694,0.799757898,1643.993896
9,0.706865072,1804.779053,0.796202242,1643.30896
0,0.839714229,1248.446899,0.753434896,1225.670166
1,0.837069392,1244.524536,0.748588741,1226.922119
2,0.834400117,1240.145264,0.744862854,1228.531982
3,0.832630098,1235.647705,0.741590738,1230.474121
4,0.831560612,1231.270874,0.738489449,1232.64917
5,0.830955684,1227.142578,0.736045301,1234.904663
6,0.830790222,1223.283447,0.734535754,1237.076294
7,0.830972612,1219.631104,0.733979642,1239.009888
8,0.831418157,1216.080566,0.734404862,1240.601685
9,0.832261145,1212.5177,0.735751033,1241.814087
0,0.844530582,1627.664063,0.746076822,1368.522949
1,0.84283787,1628.609009,0.746702731,1367.591309
2,0.841788054,1628.02832,0.747483969,1366.523804
3,0.841225863,1626.056885,0.748518884,1365.505005
4,0.841197371,1622.978638,0.749746382,1364.713501
5,0.841655135,1619.145996,0.751270235,1364.289551
6,0.842557788,1614.909058,0.753639758,1364.296387
7,0.843672693,1610.574097,0.756797969,1364.721313
8,0.844993055,1606.364258,0.760480404,1365.472534
9,0.846669495,1602.406982,0.764305294,1366.415161
0,0.734701216,1812.411499,0.807076037,1581.81665
1,0.737373173,1810.334351,0.807636201,1584.701538
2,0.739261866,1807.161133,0.808088541,1587.964722
3,0.740458846,1803.106812,0.808383524,1591.377075
4,0.741093636,1798.325928,0.808435082,1594.722168
5,0.741214991,1792.924805,0.808304846,1597.823975
6,0.741084099,1786.977295,0.808188856,1600.552979
7,0.740681291,1780.543335,0.808034956,1602.843384
8,0.740131974,1773.687134,0.807738602,1604.701416
9,0.739450395,1766.488037,0.807521582,1606.204468
0,0.777504504,1330.337036,0.737346053,1653.088257
1,0.778040886,1328.148315,0.732939303,1650.007568
2,0.77863431,1320.960815,0.729990661,1644.942749
3,0.779374182,1310.058228,0.7277174,1639.482178
4,0.780288339,1296.851196,0.725923002,1635.078003
5,0.78131038,1282.682495,0.724248588,1632.821655
6,0.782499194,1268.689209,0.722727478,1633.319458
7,0.783631742,1255.716553,0.721138537,1636.658447
8,0.78482461,1244.279907,0.719694018,1642.470703
9,0.786049426,1234.569336,0.718273938,1650.040283
0,0.746842444,1430.782959,0.734135628,1843.701416
1,0.747994006,1428.910156,0.736866593,1846.470703
2,0.749865711,1424.699585,0.741151273,1846.708984
3,0.752337635,1418.179565,0.746338546,1844.641357
4,0.755204916,1409.667358,0.753186047,1840.845947
5,0.758273661,1399.668091,0.757943392,1836.088135
6,0.761474609,1388.793701,0.761154532,1831.1604
7,0.764499247,1377.660522,0.763578951,1826.736694
8,0.767096639,1366.813232,0.764338493,1823.314697
9,0.770818412,1356.671143,0.762844503,1821.189209
0,0.85170424,1639.716064,0.768096268,1212.913696
1,0.847015381,1635.024292,0.762913704,1214.8927
2,0.843225121,1629.58728,0.758993864,1216.426514
3,0.84110719,1623.645996,0.755544722,1217.475464
4,0.83995223,1617.292236,0.752579749,1217.954224
5,0.839658618,1610.504517,0.750199378,1217.802734
6,0.839959741,1603.222534,0.748213053,1217.000732
7,0.840785027,1595.396484,0.746605098,1215.574707
8,0.842071533,1587.025513,0.745198548,1213.616699
9,0.843740523,1578.172241,0.744239628,1211.292847
0,0.743875444,1703.146118,0.762290418,1380.884277
1,0.742608666,1697.606689,0.762902856,1381.704102
2,0.74338311,1691.000732,0.763983846,1382.859497
3,0.745745182,1683.758545,0.763889551,1384.723267
4,0.74923569,1676.324463,0.754595935,1387.561401
5,0.753443062,1669.083008,0.744420052,1391.518188
6,0.75729233,1662.329468,0.737097144,1396.599365
7,0.760134578,1656.267822,0.733589709,1402.703003
8,0.762198865,1650.989624,0.732588708,1409.619019
9,0.763233125,1646.49353,0.729963541,1417.048584
0,0.843091488,1019.43811,0.795065641,1674.183228
1,0.837477624,1020.852905,0.791351974,1675.254272
2,0.832819939,1018.743286,0.788426399,1674.851807
3,0.828352869,1013.808777,0.786427796,1673.544922
4,0.824404597,1006.891296,0.78540647,1672.020874
5,0.821219862,998.8297119,0.785137951,1670.943604
6,0.819337308,990.3623047,0.785479724,1670.835693
7,0.818398058,982.0455933,0.786037207,1671.994751
8,0.818118632,974.2211914,0.786798775,1674.488525
9,0.818370879,967.0271606,0.787722468,1678.168945
0,0.76348269,1345.631592,0.768100977,1307.285645
1,0.764322937,1347.304443,0.772226274,1305.946167
2,0.766425252,1345.455688,0.77485621,1303.272705
3,0.769502759,1340.47583,0.778078198,1299.750488
4,0.773537874,1333.224609,0.779729545,1296.004883
5,0.778701425,1324.790039,0.77601248,1292.628052
6,0.784942627,1316.217773,0.773030579,1290.067627
7,0.787500024,1308.347778,0.771097839,1288.560547
8,0.78564316,1301.688232,0.768528938,1288.136597
9,0.800049484,1296.407593,0.765664339,1288.641357
0,0.782862008,1197.262695,0.814143181,1321.451782
1,0.781744361,1196.884155,0.811124682,1322.359375
2,0.781421602,1196.240356,0.808107495,1322.830322
3,0.781814933,1195.109497,0.805109978,1322.664429
4,0.782565653,1193.337646,0.802172184,1321.772461
5,0.7834934,1190.8573,0.800278068,1320.162964
6,0.784661174,1187.686401,0.799582243,1317.94397
7,0.785954475,1183.91333,0.800021708,1315.276611
8,0.787523746,1179.676392,0.801523149,1312.362183
9,0.789093673,1175.157104,0.803854048,1309.417236
0,0.762749553,1269.112915,0.715790451,1297.421509
1,0.761162639,1267.315796,0.718971074,1295.050659
2,0.760367155,1265.240845,0.722139478,1293.160645
3,0.760371923,1263.015137,0.724910498,1291.791382
4,0.760815442,1260.74231,0.72721827,1290.94458
5,0.761776388,1258.490479,0.729012728,1290.593262
6,0.763118505,1256.295898,0.730186641,1290.680176
7,0.764650464,1254.165527,0.730196834,1291.129395
8,0.766349256,1252.084473,0.729059517,1291.854004
9,0.768001974,1250.029907,0.727267802,1292.769653
0,0.756357133,1489.143921,0.795169413,1441.234009
1,0.757153332,1488.228149,0.792952478,1441.023315
2,0.761965632,1485.68103,0.792601883,1440.298584
3,0.775664628,1481.913696,0.794764519,1439.42981
4,0.791935921,1477.376099,0.796349406,1438.768311
5,0.800018311,1472.493286,0.79473269,1438.577148
6,0.802053511,1467.618408,0.791458488,1439.000977
7,0.801187456,1462.993042,0.786723495,1440.05249
8,0.799075663,1458.757324,0.782967806,1441.632935
9,0.796531856,1454.934814,0.77891165,1443.556763
0,0.818618417,956.0391846,0.701923966,1869.352905
1,0.819027364,957.2902222,0.701593041,1869.907471
2,0.820686162,956.3883667,0.704086661,1869.192627
3,0.823463976,953.4296875,0.707047522,1867.344971
4,0.827216268,948.6868896,0.70955199,1864.704712
5,0.832071245,942.552063,0.710988343,1861.717529
6,0.837517619,935.4708862,0.712348759,1858.84375
7,0.844131827,927.8817139,0.714238167,1856.479736
8,0.852579772,920.1694336,0.720385075,1854.916016
9,0.861906588,912.6326904,0.731040418,1854.307373
0,0.752848327,1968.988525,0.793920219,1523.953979
1,0.755655944,1968.69751,0.791689038,1525.188843
2,0.757821977,1967.320557,0.785409868,1525.762695
3,0.759333611,1965.001343,0.778487802,1525.744263
4,0.760432959,1961.878174,0.772519946,1525.213013
5,0.760833085,1958.078125,0.76549685,1524.246216
6,0.760814726,1953.716064,0.761064291,1522.919678
7,0.760494649,1948.888306,0.757078052,1521.30481
8,0.760068774,1943.678467,0.753390193,1519.473999
9,0.759777129,1938.154541,0.750153959,1517.492065
0,0.640574157,1403.863159,0.768195271,1613.006104
1,0.639520288,1402.826172,0.769331872,1611.645142
2,0.643277287,1398.462646,0.77185601,1609.758301
3,0.650839567,1391.349731,0.77408582,1607.91394
4,0.661725521,1382.176514,0.776030123,1606.704834
5,0.675495088,1371.654907,0.776439726,1606.640259
6,0.692153573,1360.456421,0.774669707,1608.110474
7,0.709367514,1349.156982,0.76252985,1611.313232
8,0.726527929,1338.192505,0.747508407,1616.273926
9,0.742578804,1327.869385,0.734461129,1622.841309
0,0.696655273,1452.602051,0.718979239,1415.028076
1,0.684871435,1455.563843,0.711827278,1420.098755
2,0.673230648,1456.944092,0.708536804,1423.418213
3,0.66622448,1456.63269,0.709228516,1424.891479
4,0.661890328,1454.693115,0.713760018,1424.729126
5,0.660386801,1451.322998,0.721310735,1423.330933
6,0.661120594,1446.808228,0.730538607,1421.184326
7,0.6635288,1441.472046,0.742404521,1418.785889
8,0.669448495,1435.643188,0.750646949,1416.569214
9,0.67733562,1429.619385,0.755093038,1414.849731
0,0.747570097,1699.441772,0.811147749,1426.758179
1,0.758084416,1697.616455,0.798725069,1426.30896
